img_id,light_brown,middle_brown,dark_brown,white,black,blue_grey,mean_R,mean_G,mean_B,std_R,std_G,std_B
PAT_637_1217_274,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,144.72518614599338,100.5499793210515,96.769094397375,32.208165203629555,29.120994148858376,28.17581058575752
PAT_2034_4268_141,0.0,1.0,0.0,0.0,0.0,0.0,152.29257181220922,82.0546204383062,38.84846305087994,0.0,0.0,0.0
PAT_412_817_232,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,193.61204661532588,128.93590298310292,110.27558872584956,4.021476777628919,9.937798493113554,11.592020428254711
PAT_471_909_394,0.0,0.3,0.25,0.0,0.25,0.2,98.98084777266754,81.49521091180101,78.81921521658064,32.54602451998793,25.51465225719288,25.04321194524459
PAT_465_901_627,0.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,127.02583731600984,89.19169691433974,70.93961316366008,21.122222858178645,19.1212484538312,17.140751048532987
PAT_357_737_77,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,0.0,190.11666778934227,141.55396631737833,143.88987719361924,12.20998132942836,31.308468759808594,33.66404768366318
PAT_722_1377_120,0.0,0.5769230769230769,0.1153846153846153,0.0,0.0,0.3076923076923077,129.47036406977656,105.1370421177336,102.9111459308706,24.199711141127057,26.122953067739694,24.89382158304757
PAT_561_1068_909,0.0,0.7619047619047619,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476,152.170970682196,92.18002033199252,85.57674170949372,28.70750154002635,25.57077157833908,27.062329927933547
PAT_1082_342_705,0.0,1.0,0.0,0.0,0.0,0.0,133.5213640098603,94.54354971240755,76.22226787181594,0.0,0.0,0.0
PAT_976_1837_861,0.0,0.8,0.2,0.0,0.0,0.0,131.8029493927625,101.06700483575224,94.46891000934008,33.15278810244011,37.00028440564475,37.16509280503895
PAT_587_1117_880,0.2142857142857142,0.7857142857142857,0.0,0.0,0.0,0.0,191.52167388281845,113.32405494108238,96.51064422274604,7.349501161777042,21.56843465321172,20.88811166619965
PAT_16_24_691,0.0,0.9285714285714286,0.0714285714285714,0.0,0.0,0.0,146.11583831646448,80.93878559300114,70.15116833169876,15.17849489769398,15.004814693020217,13.160683652569656
PAT_417_828_723,0.0,0.3529411764705882,0.2352941176470588,0.0,0.0,0.4117647058823529,110.14489362843864,96.27076749827889,96.53942454377716,16.606885958982726,20.984791511429684,23.15252959725826
PAT_394_794_235,0.2,0.8,0.0,0.0,0.0,0.0,185.599010447882,97.47689009802414,83.14773117402558,9.100464464603306,16.82264315751815,15.049585045344728
PAT_20_29_850,0.0,1.0,0.0,0.0,0.0,0.0,131.83030371548747,89.76482036290881,74.1619600591119,0.0,0.0,0.0
PAT_512_962_998,0.125,0.75,0.0,0.0,0.0,0.125,173.6856119498202,125.1107120269109,105.79380522046372,11.32780854074029,19.684795446718677,23.99629446783411
PAT_968_1835_721,0.0,0.8,0.0,0.0,0.0,0.2,195.7242159214885,107.602122652934,104.2077016917004,3.849784353350032,10.284094194667958,11.227505124295291
PAT_1475_1651_727,0.5,0.5,0.0,0.0,0.0,0.0,198.22918103344463,121.01103657560432,111.53802879636416,8.7220453550527,12.316564213795218,15.69963683656512
PAT_680_1289_182,0.0,0.5,0.5,0.0,0.0,0.0,111.84091122948462,94.21950984366782,87.5444155966948,18.251318357315437,16.233740755683563,12.344316599046024
PAT_698_1150_510,0.0,0.875,0.0,0.0,0.0,0.125,135.07719813072097,102.20106421179663,94.89775358346412,14.710641390834772,18.28724877100955,18.17049959371044
PAT_1608_2720_196,0.75,0.25,0.0,0.0,0.0,0.0,182.7903290263509,148.04707990626764,130.79096981779986,9.894437436761793,13.797778981337572,14.988861837588942
PAT_875_1670_121,0.0,0.5,0.5,0.0,0.0,0.0,122.4998648293576,53.706824567078144,57.798525924044526,8.864269861323336,10.241883342083629,8.468767210907483
PAT_388_787_818,0.0,0.6,0.0,0.0,0.0,0.4,157.36556804248278,108.49365021512612,125.48335482365016,10.062503505954297,14.185021458224824,15.725187644122002
PAT_385_783_574,0.125,0.625,0.0,0.0,0.0,0.25,163.2871796017754,110.41530544271852,118.19603298290194,14.102724916517657,19.272027992884485,22.072008804882994
PAT_244_374_726,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,110.6196747743,106.80385574436217,108.73006140909412,33.34451486256668,20.50003741526679,15.316078559453366
PAT_483_925_716,0.0,0.6,0.2,0.0,0.0,0.0,137.14582159588764,70.88220218698831,49.449253668931306,17.681321526740312,31.403485550286742,29.856610880937552
PAT_1277_964_152,0.0,0.0,0.0,0.0,0.0,1.0,170.6247798495986,168.35772925927017,163.63588754391355,0.0,0.0,0.0
PAT_1113_458_387,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,94.00933973637476,106.8610646924564,107.94586470580336,30.00880479690239,36.333515309619074,38.97465237445838
PAT_59_46_537,0.2916666666666667,0.4583333333333333,0.0,0.0,0.0,0.2083333333333333,161.13685905266513,143.488542519544,123.3967728606146,21.98925473422296,21.58959336749416,20.598614375973504
PAT_704_1323_974,0.0,0.7647058823529411,0.0,0.0,0.0,0.2352941176470588,127.97687616948886,113.78221453462643,106.30431092815552,12.247113755759417,12.34214857237199,13.982415124088924
PAT_1400_1372_276,0.0,0.75,0.0,0.0,0.0,0.25,144.1281545435299,114.69797842150705,105.18000606884412,13.922503613630084,15.662213042394022,14.185370875711094
PAT_53_81_522,0.5,0.5,0.0,0.0,0.0,0.0,177.08319156048478,115.1107399877772,105.35934115930382,14.866971571652016,27.21487175773727,27.456074827645462
PAT_323_686_356,0.0,0.4,0.0,0.0,0.0,0.6,137.51894137964217,128.42385910460257,126.42777481449394,8.990391271853738,10.757616221400989,12.41683014587425
PAT_166_3672_759,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222,119.25815426004,94.64715242652612,82.83885031115125,34.05319443217971,28.591307628983003,27.961651779076515
PAT_894_1680_410,0.0,1.0,0.0,0.0,0.0,0.0,139.26690741956676,92.07620194061452,88.18235208287783,0.0,0.0,0.0
PAT_816_1544_933,0.0,0.5454545454545454,0.0,0.0,0.0,0.4545454545454545,159.69673616704415,116.15645529539889,117.62072725272049,8.939806067243197,20.78574766877358,20.78939402899536
PAT_420_834_948,0.0333333333333333,0.8666666666666667,0.0666666666666666,0.0,0.0,0.0333333333333333,146.3060633561334,98.17815982488924,81.87283169625418,18.653504245473087,21.60144293532325,22.618444246336956
PAT_1798_3455_379,0.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,119.92438553894284,91.74699593473277,81.52669594904313,13.613943731542946,18.2588948886784,19.553546618433224
PAT_994_1866_913,0.0,0.0,0.0,0.0,0.0,0.2,196.274913257484,173.4611474219317,175.76365690309044,0.0,0.0,0.0
PAT_473_911_610,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,197.52052988753655,149.07449262565927,162.64900028988276,9.4175808616491,15.49921017747863,17.576764723651735
PAT_247_1293_449,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,161.16291313022705,126.92227836703285,129.4771295414744,13.87525009731134,18.661450794052232,14.6520142886276
PAT_838_1585_282,0.0,1.0,0.0,0.0,0.0,0.0,162.45932350390285,69.93790112749349,74.5271465741544,0.0,0.0,0.0
PAT_261_401_911,0.0,0.9,0.1,0.0,0.0,0.0,124.4082957555101,92.89763180764513,96.33273203416589,12.27905217636316,14.93549876818659,14.155305273214587
PAT_223_1067_569,0.0,1.0,0.0,0.0,0.0,0.0,151.45844402277052,97.5413662239089,65.29044908285896,0.0,0.0,0.0
PAT_486_929_274,0.0,0.5833333333333334,0.25,0.0,0.1666666666666666,0.0,110.31497607391977,73.29450203222467,70.94629445630837,24.64342294239652,25.44499744440265,22.97999108459119
PAT_536_3227_442,0.0,0.0,0.0,0.0,0.0,1.0,150.32618815083524,142.75558402354105,144.63493613728883,0.0,0.0,0.0
PAT_1071_314_500,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.0,189.57941279145717,143.16364749167536,137.12873137873578,6.966062766152902,15.603543078069755,16.90536084361544
PAT_267_1258_693,0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,131.99157945177024,115.25321416630273,114.19168907096464,13.649406639044678,12.034034845983754,10.425618933581887
PAT_265_407_421,,,,,,,,,,,,
PAT_884_1683_538,0.0833333333333333,0.6666666666666666,0.25,0.0,0.0,0.0,143.68968878883194,91.05457109139044,81.51771824782121,36.35173542254147,29.537460241211907,28.15771691649364
PAT_908_1726_939,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,210.4314801615588,110.6401164172016,98.82548111190356,0.0,0.0,0.0
PAT_503_950_552,0.1851851851851851,0.7037037037037037,0.037037037037037,0.0,0.037037037037037,0.037037037037037,152.70624863210915,106.8925427333775,84.19526789918365,29.28699696942032,26.01923715385263,27.948644047840343
PAT_1725_3222_943,0.0,0.0,0.0,0.0,0.0,1.0,149.1674196937511,144.49532552668566,137.39634227686045,0.0,0.0,0.0
PAT_920_1747_19,0.4,0.4,0.0,0.0,0.0,0.0,211.5011920335775,131.3677753657893,104.84438081124225,10.41355948871646,17.442969085202314,17.109164661160314
PAT_595_1142_142,0.2105263157894736,0.3157894736842105,0.0,0.2105263157894736,0.0,0.1578947368421052,185.73029240427175,164.1058492146544,148.49188778265517,31.10982585140888,38.127109105036055,41.954004815705495
PAT_1210_738_915,,,,,,,,,,,,
PAT_351_728_683,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,228.18785796105405,127.67331540415348,118.3820907415707,0.0,0.0,0.0
PAT_1701_3135_5,0.5,0.5,0.0,0.0,0.0,0.0,170.14252092983446,139.05877039592332,130.28596523287433,8.403762967051918,11.64812615580056,14.544885118649304
PAT_841_1603_667,0.0,0.5,0.5,0.0,0.0,0.0,92.12603391846464,65.96144988160366,48.6741094425278,11.562966159715453,12.413423075944635,9.2720245579412
PAT_384_782_292,0.0,0.0,0.0,0.5,0.0,0.0,235.79202224361032,181.1199657790612,176.55352368730604,0.0,0.0,0.0
PAT_191_293_391,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.6363636363636364,104.58717615280176,96.77049372799176,102.73040473142704,34.53923400836316,44.29608542035045,44.99802019012437
PAT_832_1569_413,0.0,0.5416666666666666,0.0416666666666666,0.0,0.0,0.375,140.92636369349742,104.40765075454355,125.11010471258852,14.22691942262157,23.952774952977265,26.099248270195865
PAT_657_1247_455,0.6,0.4,0.0,0.0,0.0,0.0,183.19929661438712,142.03411654761703,118.9084606847635,8.453557165686192,12.259668417685148,17.180087510033296
PAT_599_1140_399,0.0689655172413793,0.0344827586206896,0.0,0.0689655172413793,0.0,0.5517241379310345,154.36414753233245,140.0868076820916,144.2741717578754,33.41807816317788,36.19792633378204,35.62049957386194
PAT_681_1299_458,0.0,0.5454545454545454,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,110.51952575160716,86.7579523800348,85.19666318354341,27.291211051167743,28.456701012724285,28.70789159898274
PAT_849_1613_824,0.0,1.0,0.0,0.0,0.0,0.0,174.80517315626432,134.05613513551057,75.681525831053,0.0,0.0,0.0
PAT_279_429_142,0.0,0.8,0.0,0.0,0.0,0.0,206.6403697407087,116.9646246861565,99.06781206723907,0.0,0.0,0.0
PAT_42_58_13,0.0,0.7333333333333333,0.2,0.0,0.0,0.0,129.47139177951254,60.627339347890455,49.87788203772939,13.617269034139085,13.277198799753336,11.084897732271784
PAT_319_678_357,0.25,0.75,0.0,0.0,0.0,0.0,169.0991247065081,96.31517595661978,77.74008196202742,17.031780675778947,24.578790354736743,26.40342376241053
PAT_162_252_773,0.0,0.5882352941176471,0.0,0.0,0.0,0.4117647058823529,156.63924568652146,123.66020238666164,136.3697745108635,12.198104642985529,24.097060693067164,28.81029417512624
PAT_1161_578_233,0.0,0.5,0.5,0.0,0.0,0.0,116.45295871760372,84.99907390908308,66.09565135283374,15.134607972259474,18.77827860000261,21.2838043032401
PAT_439_859_283,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,120.98124140523718,73.4221672521034,59.79462408187975,6.619187562716306,6.893660403712801,8.000480636767922
PAT_1094_381_85,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,210.74283347141667,136.97928748964372,99.37133388566696,0.0,0.0,0.0
PAT_36_49_935,0.1538461538461538,0.8461538461538461,0.0,0.0,0.0,0.0,186.8760388501325,107.71785533050462,101.48893190561148,17.598606574386707,21.778938918572585,22.3896381351888
PAT_864_1645_639,0.0,0.7142857142857143,0.1428571428571428,0.0,0.0,0.0,154.32550688674235,60.22991690386144,47.30832484733233,21.67028237982052,20.899828779646057,17.36534331145357
PAT_793_1512_327,0.0,1.0,0.0,0.0,0.0,0.0,124.36851589900608,92.92694789466503,81.56168736799295,0.0,0.0,0.0
PAT_1450_1556_114,0.0,1.0,0.0,0.0,0.0,0.0,145.58604684762796,97.81154394899848,94.94560329414308,0.0,0.0,0.0
PAT_579_1099_837,0.2,0.0,0.0,0.1,0.0,0.0,231.39583726967328,169.97934554342305,171.14866349637273,9.28546247179814,18.168852357929893,19.319704729914942
PAT_216_331_678,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,189.02600817769687,139.80616192980926,124.3637305541788,7.44015346659657,11.241740927651705,13.475070760364671
PAT_1951_3934_98,0.0,0.1538461538461538,0.0,0.2307692307692307,0.0,0.4615384615384615,176.29202795774356,165.03093712501462,168.26273451581827,29.553379899833693,36.5330259401869,41.411279649075226
PAT_1975_3999_453,0.0,0.0,0.5,0.0,0.5,0.0,79.96778948697744,63.52151895269031,56.99317686501585,8.569868424332732,7.510674578965954,5.752386799638167
PAT_126_192_208,0.0,0.0,0.0,0.0,0.0,1.0,156.11457016434892,135.75869152970932,145.55301833122627,0.0,0.0,0.0
PAT_1689_3075_38,0.5,0.5,0.0,0.0,0.0,0.0,175.7575322971632,126.9115548403126,117.07149068011262,9.771446249105878,13.019067424603612,13.871139269722107
PAT_1833_3599_827,0.0,1.0,0.0,0.0,0.0,0.0,165.35105292215468,105.56763151668116,82.73617793201359,0.0,0.0,0.0
PAT_201_946_262,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,117.1799318245982,95.24791210417158,85.36485136612154,16.42607777475945,17.30956739719349,17.579319022517574
PAT_396_796_394,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,197.8480422068205,148.8181650646528,150.6042272463204,23.62892960881216,33.85821782935221,36.418717580760536
PAT_837_1583_124,0.0,0.0,0.0,0.0,0.0,1.0,171.78488219091557,141.1161599326309,166.21374059194002,0.0,0.0,0.0
PAT_1392_1353_161,0.4,0.6,0.0,0.0,0.0,0.0,191.5293118959735,126.7676281208088,111.4923666648522,9.823056078928175,15.345343850099674,14.684395650359676
PAT_328_1738_890,0.0,0.6,0.4,0.0,0.0,0.0,111.43035684939647,83.92417854733776,80.75474326576061,20.52341558318787,18.273322157350897,19.05555458259026
PAT_1415_1439_295,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,179.73580562018236,125.30654610392338,105.50241530261012,9.545032076152737,12.40811358194052,13.366694645033968
PAT_837_1584_745,0.0,0.0,0.0,0.0,0.0,1.0,159.92262187417,124.82364161710156,134.12191843666216,0.0,0.0,0.0
PAT_1946_3924_24,1.0,0.0,0.0,0.0,0.0,0.0,197.72055206340536,150.39204700737912,124.02295709210172,0.0,0.0,0.0
PAT_188_289_908,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,151.81519074727123,133.47368363901649,147.9502509200943,11.064832127744609,17.860781774193484,19.801461788376145
PAT_1241_824_82,1.0,0.0,0.0,0.0,0.0,0.0,201.783024643196,148.04249240778333,120.01329988356636,0.0,0.0,0.0
PAT_172_267_557,0.0317460317460317,0.2698412698412698,0.0,0.0793650793650793,0.0,0.5238095238095238,160.2728432042146,150.77131917045608,151.23110412345213,24.90499742573012,38.47788109805817,41.68808012328007
PAT_2127_4662_596,0.0,0.7272727272727273,0.0909090909090909,0.0,0.0,0.1818181818181818,134.2827640849417,101.64043859951782,98.7802206367512,21.51083372788337,26.16892422177384,25.996948131534232
PAT_390_790_505,0.0,1.0,0.0,0.0,0.0,0.0,138.20650154798767,83.42002063983497,69.9410732714138,0.0,0.0,0.0
PAT_665_1260_16,0.0,0.375,0.375,0.0,0.25,0.0,104.83213349338084,75.28469134091699,68.08428556864904,30.105230682925065,30.167699200597077,26.267105010568653
PAT_51_78_959,0.0,0.3846153846153846,0.0,0.0,0.0,0.6153846153846154,160.19584697347136,125.82548499578044,134.35853986564814,9.94228076201722,19.89047793940958,21.592429573960423
PAT_1727_3233_399,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,166.9209709613475,128.75410869841505,122.5919071305794,12.944503708724897,17.38382233606758,15.497492613992918
PAT_185_285_862,0.0,0.5,0.0,0.0,0.0,0.5,159.94489867707605,111.96171688374804,131.02204628105576,4.339599260011767,15.482190298339605,16.14711252376904
PAT_948_1801_993,0.0,0.5,0.0,0.0,0.5,0.0,125.6314693486669,82.93752856121449,70.86365993921186,57.52759765339165,42.629359158885286,38.33615712001543
PAT_1728_3234_299,0.5,0.375,0.0,0.0,0.0,0.0,184.90662245380756,123.95985358926016,118.46111166430735,25.05764155186607,25.296022208530665,26.643158419776512
PAT_1741_3273_34,0.0,0.5,0.0,0.0,0.0,0.5,148.0353912568282,146.654489673391,144.29397825003062,24.4608415309088,27.268533004114037,31.901026018238586
PAT_605_1152_536,0.0,0.75,0.0,0.0,0.0,0.25,141.54009139131364,121.96319495537875,106.09048710736776,11.017204316612336,13.753695639631388,14.425888928895937
PAT_709_1331_253,0.4347826086956521,0.4347826086956521,0.0,0.0,0.0,0.0,195.7605476769145,131.60758232126562,110.87155024876633,15.950983103164448,21.46764089301809,20.33720210085697
PAT_1423_1472_18,0.0,0.4,0.0,0.0,0.0,0.6,145.3781425218969,142.4638152651364,133.0965657743377,13.666553491092811,17.71447266558709,21.45945082317317
PAT_987_1859_859,,,,,,,,,,,,
PAT_917_1735_936,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,91.89938430676985,55.33564411575954,41.78034105301339,17.40387774925356,19.135979724922088,16.789015004086533
PAT_324_1464_266,0.0,0.875,0.0,0.0,0.0,0.125,165.50316555279636,114.16197740211506,108.07594305368696,5.591174928923195,10.267494892197972,10.87763796894142
PAT_417_3537_45,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0,0.5384615384615384,113.01034415574613,100.4655469643043,100.11833187567798,17.64403166403946,21.729872373711075,22.472597990918324
PAT_1984_4038_265,0.0,0.0909090909090909,0.2727272727272727,0.0,0.2727272727272727,0.3636363636363636,107.59993545924992,98.42916632363205,94.33973457631838,34.91561814101169,31.47252178692356,35.073500913619064
PAT_1641_2886_284,0.0,0.5333333333333333,0.0,0.0,0.0,0.4,156.13349579732,133.6236903129629,120.57979557055532,15.88039865061883,24.75351821811413,26.540051190265388
PAT_1547_1876_839,0.0,0.5,0.0,0.0,0.0,0.5,136.0856792440313,110.49013072381048,128.05591738823944,9.376276687804172,11.016436083961125,12.586978519716707
PAT_302_650_477,0.0,0.5,0.0,0.5,0.0,0.0,184.35561417560265,158.32077728255882,162.0864493164023,26.44773998421313,35.87553971842759,34.5682695260835
PAT_1367_1264_801,0.0,0.5,0.0,0.0,0.0,0.5,128.268493022465,124.80340109055086,107.92652029072808,17.467227488689005,19.808434957714923,20.323728288380103
PAT_300_648_84,0.0,0.4615384615384615,0.0,0.0,0.0,0.5384615384615384,144.58509451840695,116.12627047464562,118.85622331462544,8.633066974412955,14.901633902343017,18.590117729316056
PAT_492_4723_890,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,212.1062781027086,163.54348189871803,162.17601468970588,9.341954399647165,15.330916790977485,17.719702304319583
PAT_682_1292_986,0.0,1.0,0.0,0.0,0.0,0.0,137.25431564800814,68.99038916545274,64.01608903863287,0.0,0.0,0.0
PAT_2009_4134_828,0.0,0.6363636363636364,0.0,0.0,0.0,0.3636363636363636,171.01272070238804,125.53582329710191,117.21973494594585,5.756048873187822,5.952256369749726,9.93187458183776
PAT_716_1345_460,,,,,,,,,,,,
PAT_817_4471_179,0.0,1.0,0.0,0.0,0.0,0.0,175.13408207009334,111.73123370309789,82.61008971582564,0.0,0.0,0.0
PAT_1136_517_92,0.0,1.0,0.0,0.0,0.0,0.0,119.86426617244727,85.56561645044572,78.8208454681847,0.0,0.0,0.0
PAT_872_1709_526,1.0,0.0,0.0,0.0,0.0,0.0,217.81044743222392,155.98765704209825,153.88737050914702,0.0,0.0,0.0
PAT_1942_3918_497,0.0,1.0,0.0,0.0,0.0,0.0,158.3338880325113,104.1674257286992,79.64742152466353,0.0,0.0,0.0
PAT_940_1775_513,0.0,0.625,0.0,0.0,0.0,0.375,167.7119705510533,114.47550091405606,120.52512103498972,7.891035055014299,13.38519536897919,16.194151589497707
PAT_372_760_267,0.0666666666666666,0.8,0.0666666666666666,0.0,0.0666666666666666,0.0,153.67524702270214,88.96727693613948,69.21190144919956,42.39547959442214,44.47285047357037,39.74051279345876
PAT_1615_2749_350,0.0,1.0,0.0,0.0,0.0,0.0,131.46645865834634,86.05604668631184,78.63113191194321,0.0,0.0,0.0
PAT_1603_2704_969,0.0,0.3,0.0,0.0,0.0,0.7,151.65015766306288,133.10785476683984,123.94693399766584,8.596930542576956,15.167418449288393,18.96696960310796
PAT_944_1795_371,0.0,1.0,0.0,0.0,0.0,0.0,139.4677931773959,102.06062110321224,98.86988205392986,0.0,0.0,0.0
PAT_2011_4141_862,1.0,0.0,0.0,0.0,0.0,0.0,199.72375890808064,139.03442444739707,127.5039255948787,0.0,0.0,0.0
PAT_904_1739_546,0.0,0.0,0.0,0.0,0.0,1.0,159.30525112066613,134.45979324855898,135.46650809623992,0.0,0.0,0.0
PAT_183_283_495,0.0,0.0,0.0,0.0,0.0,1.0,135.016043866775,135.42181153533716,137.98354995938257,0.0,0.0,0.0
PAT_1374_1284_208,0.125,0.75,0.0,0.0,0.0,0.0,190.13587866858688,112.44031831008172,87.08758602284308,13.979120755840682,14.918148364259087,16.43503398406365
PAT_876_1664_579,0.0,0.4,0.2,0.0,0.0,0.4,147.30698795448575,86.30985846048186,96.1724660368336,34.75447424609497,38.335373269198165,40.81796555991846
PAT_2024_4225_170,,,,,,,,,,,,
PAT_2036_4281_271,0.0,1.0,0.0,0.0,0.0,0.0,144.1378322905284,88.4275002482871,72.0733439269041,0.0,0.0,0.0
PAT_1184_676_303,1.0,0.0,0.0,0.0,0.0,0.0,179.65885357548242,147.30618615209983,141.48541430192975,0.0,0.0,0.0
PAT_355_732_625,0.0,0.5,0.0,0.0,0.0,0.0,202.0049047502916,116.9939300327886,88.53805923637624,0.0,0.0,0.0
PAT_78_118_164,0.0,0.4210526315789473,0.1578947368421052,0.0,0.2105263157894736,0.2105263157894736,119.69774300221586,97.77275815849208,112.06705220716104,38.68797204694846,45.92932720989398,56.1735309879259
PAT_1698_3122_83,0.0909090909090909,0.9090909090909092,0.0,0.0,0.0,0.0,174.1055602881217,104.28624521491794,88.6764669302044,18.117629974531724,14.606105842096198,12.98559585006484
PAT_272_419_906,0.8148148148148148,0.1851851851851851,0.0,0.0,0.0,0.0,188.0541656714419,140.88977240720322,114.80809331936672,6.779638651478109,11.212778574236054,13.196031021884863
PAT_233_354_935,1.0,0.0,0.0,0.0,0.0,0.0,207.92074487225625,150.85003598416694,119.02950701691262,0.0,0.0,0.0
PAT_1313_1105_284,0.0,1.0,0.0,0.0,0.0,0.0,146.23500366984717,110.8267164876226,93.08300527123498,0.0,0.0,0.0
PAT_274_423_374,0.0,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,163.10215698485558,131.10944951111475,140.93310465885958,11.502693284388684,11.768402733877906,11.958926488236912
PAT_517_972_845,0.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,118.14328916403628,89.07708289138805,77.9621394931796,8.978802189023085,15.752946793568016,16.092442523482458
PAT_721_1365_142,0.0,0.5,0.0,0.0,0.0,0.5,150.78723321915533,121.83711147007068,128.33740187151918,13.96182450748516,19.1509861296135,19.842991629045315
PAT_1755_3310_986,0.125,0.875,0.0,0.0,0.0,0.0,172.82895348121332,116.5570227453746,109.93536677234746,13.91355484287108,24.188482249076195,27.068295824767223
PAT_1432_1497_328,0.5,0.5,0.0,0.0,0.0,0.0,197.1719122907832,127.65367814583357,105.22338395375137,12.83290786055916,21.69078127160231,21.229813931600788
PAT_1688_3066_491,0.0,0.6,0.0,0.0,0.0,0.4,147.6034301374425,112.24417868743376,120.219666978346,11.442506751694635,16.76398942203243,17.351053490796474
PAT_290_445_988,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,151.59835168902006,74.50167963253006,53.70465637294743,27.52769088898941,24.61071465151665,20.1065811112574
PAT_641_1211_321,0.0,0.75,0.25,0.0,0.0,0.0,119.59754327392189,67.22005532940709,58.41367258810042,8.61923952638756,13.272291761296191,13.509619651789698
PAT_774_1462_821,0.6363636363636364,0.2727272727272727,0.0,0.0,0.0,0.0,185.24338471335312,148.99970123301694,133.8955598081566,10.502392783675646,15.182780079681365,14.582459112265674
PAT_1301_1063_739,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,178.11836681410065,143.21131292460913,140.40590291555694,5.73685064002531,8.793114181299813,9.766205161310296
PAT_247_1294_292,0.0,0.6470588235294118,0.2352941176470588,0.0,0.0,0.1176470588235294,136.911790959652,84.62586110123947,91.86022113048747,21.937197380867936,24.296441662781127,22.81925433816543
PAT_15_23_240,0.0833333333333333,0.5833333333333334,0.0,0.0,0.0,0.25,160.35507387775633,128.00940297399185,126.4276708862012,22.005804535117573,24.007450850020835,26.256321681665025
PAT_1790_3427_355,0.25,0.0,0.0,0.4166666666666667,0.0,0.0,234.535893181517,194.96772666892133,185.88879930938623,13.026336255714469,27.668443708324403,33.05736836222627
PAT_2105_4587_204,0.0,1.0,0.0,0.0,0.0,0.0,121.75756211486,87.3728579870001,77.64537550296878,0.0,0.0,0.0
PAT_362_744_283,0.0,1.0,0.0,0.0,0.0,0.0,170.36060223607515,110.33929960097387,87.59342690684727,0.0,0.0,0.0
PAT_1690_3082_117,0.0,1.0,0.0,0.0,0.0,0.0,166.92997747527136,97.2054157281366,81.69288022720588,0.0,0.0,0.0
PAT_270_1382_561,0.0,0.125,0.0,0.0,0.75,0.125,74.12497544075643,65.70329897138885,64.84915246132945,30.58572102228852,22.7363649437888,18.76416922280171
PAT_142_210_904,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.5,177.52795417687923,164.31116091730917,163.9966598461184,21.603633276148525,30.02487479408446,33.53665907894251
PAT_425_841_644,0.0,0.4375,0.5625,0.0,0.0,0.0,117.87882804171883,64.92245815537017,67.48436273892955,9.339571843371658,19.540268072725382,21.658412325706717
PAT_1648_2902_292,0.1666666666666666,0.5833333333333334,0.0,0.0,0.0,0.25,156.42047507256564,129.2567862528567,111.71432054314576,13.432021462168844,17.407092431302715,17.80433717252675
PAT_217_963_806,0.0,0.0833333333333333,0.0,0.0,0.0,0.9166666666666666,165.4226377741551,142.22986894941533,150.09838837357847,11.227466502733364,15.643530253789072,16.195722704340355
PAT_766_1444_52,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,186.0756187156656,139.9626980683082,128.84353748960356,7.949658837117597,20.07020687771028,18.3394601018829
PAT_505_3200_856,0.0,0.5,0.0,0.0,0.0,0.5,163.40448128194998,132.5731870882164,127.01802926630909,4.324947054709298,11.775445380383047,18.077874008722866
