color_light_brown,color_middle_brown,color_dark_brown,color_white,color_black,color_blue_grey,color_mean_R,color_mean_G,color_mean_B,color_std_R,color_std_G,color_std_B,asym_asymmetry_score,asym_asymmetry_index,border_compactness,border_Convexity,border_Solidity,border_fractal_dimension,haralick_Angular Second Moment (Energy),haralick_Contrast,haralick_Correlation,haralick_Sum of Squares: Variance,haralick_Inverse Difference Moment,haralick_Sum Average,haralick_Sum Variance,haralick_Sum Entropy,haralick_Entropy,haralick_Difference Variance,haralick_Difference Entropy,haralick_Information Measure of Corelation 1,haralick_Information Measure of Corelation 2
0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.6677746912324521,0.7028744285993042,0.7216257562203543,0.0997234522913731,0.15144264734589777,0.16747407380908094,0.651803864393841,31.378386239552253,0.6627615829342908,1.1123529046191185,0.9309734884710976,1.1806628333305411,0.369310098773303,0.0068007250317245,0.959073560560861,0.0293886748787575,0.757296226689412,0.73797961648972,0.0293684941692714,0.353664468337783,0.251113396941941,0.521874181606977,0.148212162396942,0.361273017721445,0.970178639160059
0.0,0.6470588235294118,0.2352941176470588,0.0,0.0,0.1176470588235294,0.4725556226836003,0.3665444051401416,0.4403769765121646,0.38133345169463345,0.4184544145147024,0.39131202162717754,0.476751075903857,21.49018016690936,0.793083163387993,1.0606146479783072,0.9851759747276042,1.2281461404906742,0.132139158212346,0.0091424410093177,0.993559734237711,0.180050576736996,0.681358670362426,0.429288220450969,0.180205290299824,0.680968235548678,0.469837787116385,0.552390345157518,0.1827438800365,0.211852471633061,0.997295846534687
0.0833333333333333,0.5833333333333334,0.0,0.0,0.0,0.25,0.583619834162008,0.6156026133075141,0.640643049701989,0.3825260471974563,0.4134771638114036,0.4502519742970643,0.3740673950491781,20.9184616287519,0.8042537847468479,1.073437924662909,0.9704858679137528,1.171872869498727,0.0472921660945483,0.0948025220004708,0.936727889745262,0.195419287888674,0.284851473148205,0.60307571239044,0.193306004773619,0.681478057338685,0.686811497150708,0.133235702885917,0.55959081102198,0.612027655752787,0.951570974274574
0.25,0.0,0.0,0.8333333333333334,0.0,0.0,0.9350567140382433,1.0,0.9851303283673414,0.22643629817812277,0.4765299615966316,0.5668785426464132,1.1572668510587616,74.17264735241581,0.5435933214038299,1.0909650642485869,0.8944319139443812,1.169620675522656,0.0463921272158064,0.0868045155811154,0.954856997420031,0.247920774057864,0.350159736990272,1.0,0.246104296631039,0.693672179216796,0.676071000876189,0.140353096402875,0.531080138131628,0.572560450582592,0.962790278882078
0.0,1.0,0.0,0.0,0.0,0.0,0.4007613913428021,0.3823144896624151,0.35802345217234355,0.0,0.0,0.0,1.6211487076593336,99.99999999988964,0.2107148744707837,1.1312925218211567,0.333771612648741,1.232261829542172,0.0558006286611993,0.0956922844933545,0.904033629710617,0.130487154811653,0.234637616362983,0.400563984715524,0.128247679621546,0.582629184221142,0.642750919410696,0.185113982075542,0.583142453033905,0.710274065308699,0.887862234094632
0.0,1.0,0.0,0.0,0.0,0.0,0.631021732668439,0.5141612810823981,0.41565735934873166,0.0,0.0,0.0,0.3769967048044615,18.624187949710464,0.8081352955236897,1.0494198721414496,0.975137056973434,1.1761395423571457,0.443248444759018,0.0060185774815422,0.961831169029413,0.0292197321651112,0.879412429644074,0.570884144515223,0.029220215028581,0.338961983011987,0.211768345321582,0.758796280397884,0.120871007513935,0.293007072376022,0.978597968228389
0.0,1.0,0.0,0.0,0.0,0.0,0.6147689051413383,0.43876168385168746,0.38147261845647895,0.0,0.0,0.0,1.6916070903894656,74.3805699734151,0.4406428820309008,1.0501752501868444,0.4789399624765478,1.163804366869566,0.0428405608691769,0.115122041131441,0.925055815223093,0.200486242161717,0.290458517546642,0.515774091532877,0.197837206226664,0.692429760266066,0.69203654836243,0.157086329813194,0.582682648295562,0.598413947687846,0.956611774157469
0.0,0.125,0.0,0.0,0.75,0.125,0.1750986418841606,0.25791290078257956,0.28388869944050016,0.5316704029007072,0.39158541867141455,0.3217740984835054,0.6950616917831213,45.6345413003059,0.8212035395889324,1.053465742548527,0.9887519260400616,1.211706640939639,0.273951752723289,0.0142718920069172,0.988678085789122,0.166104298604927,0.638540310139351,0.125275784901062,0.166099760181376,0.493098303256164,0.381076668645544,0.679003407087414,0.228237145849032,0.362616219117816,0.981892353525449
0.0,0.0833333333333333,0.0,0.3333333333333332,0.0,0.5,0.6649775695908733,0.8240053945559204,0.8582985014603548,0.37553511979262777,0.5171144638057135,0.5750975762978191,0.4711846318019852,19.4592671646422,0.8681863048419718,1.040893547761064,0.9924095322153574,1.2052327554913762,0.0111752228029378,0.389174584633601,0.812538777171889,0.273231184981523,0.0815499960069835,0.824549107593281,0.263363314098841,0.751881550564163,0.849640941078693,0.0269321879092154,0.86142181856354,0.768879890884198,0.885457223385348
0.0,0.4375,0.5625,0.0,0.0,0.0,0.38238561424397366,0.2534302143511219,0.2991557561095333,0.16234941531268732,0.33653946323992995,0.3714055238970901,0.2724268177523165,20.94218864754954,0.8696984681830434,1.0558750576297806,0.9859060229124104,1.2169614205866408,0.115570964355606,0.0323161067579694,0.965060361837811,0.12418327668348,0.399667643892136,0.283729400654124,0.123629782914257,0.532879541709026,0.496932442502472,0.35400517279158,0.377449776484855,0.513122792144048,0.962597279478931
0.1666666666666666,0.5833333333333334,0.0,0.0,0.0,0.25,0.564979393942566,0.6227636479054555,0.555401444738556,0.2334883083958736,0.299800060142235,0.3053145851948758,0.2763385146800582,6.869210237075311,0.8637544008322462,1.0532572891230356,0.9859133126934984,1.1608868219556676,0.101025485020791,0.046053886634297,0.93115628265287,0.0889029678021122,0.383872835955467,0.615547247821671,0.0879262279694164,0.5390167361834,0.523863701600501,0.233233928259596,0.426305142362369,0.566602791898246,0.946128486141532
0.0,0.0833333333333333,0.0,0.0,0.0,0.9166666666666666,0.6076277766603401,0.697240110437929,0.7777790453939823,0.19516661499372426,0.26942646104923623,0.2777295392404184,0.2338135588186844,18.64410620426813,0.8049286935240839,1.0592866559630596,0.9839027973733389,1.1635869522468612,0.186771972493583,0.0068745624146205,0.990139694082128,0.111235118143347,0.722244082603655,0.721263313619829,0.111342013769294,0.590819693793979,0.395086568335877,0.497001529313857,0.14234095501803,0.219690922163094,0.995228751773229
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.7054727351058157,0.6842246328424396,0.6546393416307524,0.1381886114037809,0.34566652947647586,0.3144910478523426,1.6234305286241382,99.99999999991766,0.6714471524361384,1.1065403305720305,0.924244188302868,1.2482269895787603,0.150137955451192,0.0178431302706813,0.969589669359952,0.0841352728936603,0.540928438872838,0.711855380420054,0.0839059240877365,0.528481981177718,0.438439542802437,0.359975415530946,0.279795016886675,0.416324138770151,0.978292604823867
0.0,0.5,0.0,0.0,0.0,0.5,0.5980666174903634,0.6418025924905271,0.644063283343592,0.07518038699907909,0.2028069447653436,0.31000528414477013,0.4393318348090604,31.32354885621983,0.7520462864239431,1.079062625495101,0.9475068905036332,1.1954988952778711,0.244021013113466,0.0229947020008134,0.927983291089265,0.0436552120167875,0.55433305678863,0.647080715378063,0.0432241818764537,0.389431045853516,0.356068654281716,0.424336480802717,0.292532708204927,0.515637530291659,0.940401952060766
0.0,0.6,0.0,0.0,0.0,0.4,0.5908643552092886,0.6130565305382039,0.6215317839531062,0.08250180233639784,0.14019226883377503,0.13419120763135542,0.2393104230461747,19.95916978562362,0.8976422060855623,1.0484472695386056,0.9939351580466248,1.1598976107117906,0.344083575175353,0.0131700878409768,0.917894927004198,0.0222631014552736,0.635131273626385,0.64104442116573,0.022061243830171,0.303317928067618,0.260779587015586,0.489915544665034,0.210400273996688,0.489217573106621,0.932973091488446
0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.40723816309996963,0.44411759311654475,0.41807508259442877,0.6534279293585664,0.5324010273869804,0.5006297977963863,0.2436050531073123,8.1264533970009,0.8066249914411745,1.0738903838718976,0.9646538135079424,1.0819876061402254,0.0506835159103018,0.115853808629649,0.959970920496806,0.367763906897914,0.28351127775971,0.386080228213457,0.365359045880962,0.757472981917286,0.715979278976002,0.178333918556067,0.58380117073108,0.526730211447984,0.977606235136387
0.0,1.0,0.0,0.0,0.0,0.0,0.4008478533559626,0.34480359134145083,0.23364812286911696,0.0,0.0,0.0,0.3144074518176051,12.4650150539971,0.7741314783748888,1.0759099149400932,0.9693459077345332,1.198517590695876,0.483680474614299,0.0028902845051672,0.966509403866871,0.0223335096766788,0.790786505772584,0.364144749829402,0.0224068464869318,0.297288684538222,0.179928905315998,0.938390196462643,0.0774267376468851,0.31504535738821,0.971615890144069
0.0,0.0,0.0,0.0,0.0,1.0,0.16842856850258478,0.359895011825272,0.45807201739185416,0.0,0.0,0.0,0.7145566909363017,22.070611270827538,0.7815470000928095,1.0597377279138451,0.979267781173228,1.2048026702243564,0.0711706810774705,0.186163032826395,0.798367065203047,0.120191655651299,0.183488667080679,0.310424011250523,0.115514985953612,0.509458766506318,0.644143219108704,0.122257082786826,0.704697443451987,0.848383647678807,0.703908514280975
0.0,1.0,0.0,0.0,0.0,0.0,0.3802206984260823,0.3777646088558198,0.28118282129420763,0.0,0.0,0.0,0.6997410763811984,36.62844460877398,0.699469743242453,1.1199983274602177,0.9203404255319148,1.350645554132634,0.151017000289495,0.0309671889548135,0.952812163851921,0.0893909490928649,0.443417372189334,0.379766689975775,0.0888186926746949,0.488161030584366,0.458108286030536,0.404793428319968,0.367716057742574,0.532053046550699,0.95027659929363
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6387700494145162,0.5335186242703683,0.5034736618041411,0.4358628837875181,0.48406518391393033,0.45946213388008805,0.5664137533609725,6.924702266608923,0.8631802437394704,1.0525913513227136,0.9890052480349552,1.1755487840456702,0.0624226278428419,0.0322551152184386,0.989211896079671,0.338796462199691,0.473922604580985,0.610477919852494,0.338582994016411,0.755676915726968,0.613112854938238,0.224171724763887,0.357423061493326,0.348984682339396,0.993984021859239
0.0,1.0,0.0,0.0,0.0,0.0,0.62700364441787,0.34828323914960374,0.2376463711282531,0.0,0.0,0.0,1.3574625911173763,69.84269088083656,0.7736861410962531,1.0426293514970812,0.9431845597104944,1.0978439195027352,0.0878207117041608,0.0721738088301938,0.938890391160885,0.154817170909197,0.404901920119284,0.449086746010685,0.153245403299861,0.625628502109472,0.57208972099828,0.258538831862198,0.480037833911078,0.492273680388381,0.973863226367051
0.0,1.0,0.0,0.0,0.0,0.0,0.47487447039872066,0.3398682192180096,0.2583394944207781,0.0,0.0,0.0,0.5150319988085952,9.465694299733176,0.8646403906962328,1.0566985659061037,0.98346018735363,1.229828112491276,0.41399654935178,0.0234967038729362,0.766336572398434,0.009810955349129,0.54877318011773,0.391061045424391,0.0093131275712046,0.181714836849552,0.238159464797903,0.595000829875239,0.301919148971098,0.714949512623448,0.723137027720531
0.0,1.0,0.0,0.0,0.0,0.0,0.6423451680133689,0.5747228692436148,0.4916616954078585,0.0,0.0,0.0,1.1288131556926786,12.984446163085869,0.8328043305907361,1.0450103944080753,0.98582441476294,1.1840532962979058,0.0518231886377919,0.209241683806921,0.759118437075251,0.112428734365046,0.224976404758403,0.619805634655158,0.107122248950544,0.574064769366881,0.676005683686393,0.0911018618645966,0.692456183610263,0.792144109545569,0.807300771885613
0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0769230769230769,0.706323997119895,0.586082691591044,0.5913473232872104,0.09386961073920984,0.21559272496196,0.1754962456406398,0.3115884853328955,9.847162105309437,0.7379933213022296,1.0839629637117525,0.9509387212441078,1.203232235271082,0.406539934672544,0.0049385723922457,0.967648594661186,0.0309145988121093,0.773913609482441,0.649602342374063,0.0309466545769075,0.341932176432185,0.220202375824013,0.626562861867047,0.104981013961887,0.31430684632067,0.976560875420564
0.0416666666666666,0.75,0.0416666666666666,0.0,0.0,0.125,0.5886286585238469,0.5667765810970503,0.5891712109597467,0.30223354795647767,0.5060550692943199,0.4884210368249253,0.2359354027375466,4.875124741679422,0.8808958281370788,1.0486850512047905,0.9920355723088606,1.198314152399916,0.184106161675101,0.0037578615327959,0.999585554092397,0.271328177713625,0.87170003430658,0.539779914679262,0.271770903331851,0.731029554059069,0.43084016962633,0.543527568771529,0.0847552856488327,0.0593220281638007,1.0
0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.0,0.5513776158031393,0.44914371821545573,0.42380990989880135,0.3704311478711809,0.40614636326237885,0.4413648645602385,0.6701041199614836,28.14726249187705,0.757165443821381,1.0533113407251324,0.9879174151635208,1.181258094611912,0.0555161738173709,0.0674882917953117,0.960205460605171,0.219005920172264,0.356239176892695,0.559595432219376,0.217660745370864,0.670789190225194,0.638483128551006,0.246852195132817,0.490732022232738,0.540999198933922,0.968371716180387
0.1428571428571428,0.7142857142857143,0.1428571428571428,0.0,0.0,0.0,0.5716857895122964,0.41643315229928735,0.35314367335349484,0.5323723237080834,0.46560098454065757,0.43831826119671574,0.3797566954565994,10.54548786912842,0.8130988709170075,1.0630636790555854,0.9851490735098292,1.1897869076822838,0.0438193490639042,0.0616835615019163,0.976595476997872,0.325570760483824,0.375349401546931,0.486600329119602,0.32454894511215,0.768109677059041,0.681043736810207,0.197612057513644,0.473118684943893,0.451739172960349,0.987330586468934
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2980420652204123,0.4192296548884924,0.39898126756524105,0.3375200526663649,0.37890021336733426,0.392994031251041,1.7527534700925926,90.51842260723052,0.0922189737933755,1.2384335389497654,0.4518661112189133,1.1837181987059389,0.0980598936750936,0.0291875900771438,0.971710291152042,0.137980252177312,0.466709298880805,0.347642674154279,0.137532230779438,0.609373969085111,0.533831825098525,0.364643715442585,0.353641239569262,0.456379026073677,0.978218360763277
0.0,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,0.5803597990944993,0.4749126152389247,0.38776051410607126,0.32902248140058754,0.4000063496270237,0.48494163342892443,0.585936003065171,22.245640927359823,0.3691713783625741,1.0551618841107904,0.6302093553304856,1.1014623244123776,0.0255812155952785,0.189534239259342,0.916978584754672,0.297472813166554,0.219902576390901,0.548867517994002,0.292985461165436,0.768125841331509,0.794116512730059,0.095835006419124,0.681451934749456,0.648928855088141,0.948509676938677
0.0,0.5,0.5,0.0,0.0,0.0,0.39735640159986974,0.31143513876313816,0.20245788044632262,0.35409183830520574,0.29961398734711986,0.21173315319418756,1.4202304237426433,77.34817418458148,0.6714019118316368,1.0538914315090333,0.9810814694190336,1.2178153033011705,0.0272846472241059,0.264800216338295,0.787303246812618,0.16290322680208,0.147056218586131,0.32526995534783,0.156189603475925,0.652155475492986,0.763907997132478,0.129777341627489,0.761624919792357,0.799650419838267,0.824488913288748
0.25,0.5,0.0,0.0,0.0,0.25,0.7167868953250982,0.6236997561085592,0.5923388763899495,0.47281338587016125,0.5758764361353284,0.5221707870828569,0.5106589979105495,21.961827910811763,0.5768058736365639,1.1111119423216738,0.8900066215046096,1.11334185761829,0.0303802617566134,0.189525028167087,0.922209549287433,0.317106877603921,0.272296898564248,0.64262568554039,0.312650730294504,0.770501852756095,0.765414738444721,0.106649145895753,0.648874190176732,0.595490874466057,0.964744546244516
0.25,0.5,0.0,0.0,0.25,0.0,0.4921956814873121,0.4208363352270109,0.37399266217879684,0.8285349203538058,0.6352030929089524,0.5787672114367254,0.2952994328547937,14.793809477979414,0.7003302890523757,1.096913930247755,0.9129442738043,1.09773509524348,0.0267652920506669,0.122580980359629,0.975358194859714,0.600967884891451,0.243845960670545,0.529677170242774,0.598750714148255,0.831652629688402,0.769798615357937,0.151719476876946,0.611322917877874,0.492048385176781,0.986408786455
0.5,0.2142857142857142,0.0,0.0,0.0,0.2142857142857142,0.7507087128365159,0.6155124134830527,0.6104924694322063,0.24372575001756902,0.3230547326004252,0.31602680360129365,1.0535864705474427,29.825698179150542,0.4354390249666237,1.27586391515984,0.8083490467211397,1.1573032608716456,0.0745653934396913,0.105200602099186,0.84467063431164,0.0875512110752965,0.259996713222747,0.710042316476064,0.084989597439,0.530275234323489,0.599658618950029,0.147640138035876,0.586467125896159,0.727807015495141,0.858005711842448
0.0,0.2666666666666666,0.0,0.0,0.0,0.7333333333333333,0.5972848153519117,0.56276261424034,0.6286007056798836,0.16964272022340654,0.5199105346858115,0.5969717638501061,0.4143222171292097,21.75113079937045,0.5804750517518967,1.1961349378896176,0.9067404630427072,1.2790767295103844,0.194276460646791,0.0139495582943548,0.989810132187988,0.176738356598385,0.579765000286379,0.69718673038459,0.17675921105264,0.544428910011909,0.427502576239761,0.420643902489665,0.24562173083567,0.363697835598309,0.985149447455086
0.0,0.0,0.0,0.0,0.0,1.0,0.41732713252136755,0.6107556063840914,0.6493809833421831,0.0,0.0,0.0,1.112634790224314,60.5763131663281,0.7998069079150124,1.0690624985576718,0.9665430765188452,1.14562120891858,0.0077208956667513,0.362372713684762,0.914451601951448,0.551527066527011,0.207584613846244,0.576080351938951,0.542815208774028,0.871907570849892,0.897285089432226,0.0796537149072462,0.778796879111013,0.647980439472935,0.960375879521168
0.0,1.0,0.0,0.0,0.0,0.0,0.49282730416525644,0.349861340109398,0.3863389021658349,0.0,0.0,0.0,0.9102288284757344,33.32290240560714,0.4838530391627965,1.1108327135425875,0.6039808635048136,1.2288404037931058,0.209299595944175,0.0213631540744414,0.932337716326318,0.0436158410147721,0.540057308964929,0.418476348677708,0.0432284083646212,0.411161742254537,0.3673548508908,0.434438767451844,0.278575584728335,0.496946986640402,0.949075804598731
0.3,0.6,0.0,0.0,0.0,0.1,0.6350506891955462,0.5476992859368849,0.5101435452580241,0.2800368209794217,0.359788390686395,0.3689259904099041,0.4386960752509135,21.780733052198773,0.7678375037950315,1.069488269168295,0.9490777558297632,1.151332588535348,0.145833958323146,0.011923684049429,0.989323414104946,0.151793880402939,0.652719866298122,0.612061887477856,0.151829614989119,0.629679341611532,0.453514782741406,0.4494560390415,0.21559479274099,0.263382412165032,0.994405307212498
0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.4684564808500654,0.3296179352130165,0.2265041244467374,0.32195853750136005,0.2855598710783308,0.2415756777978733,0.3676494665061314,14.963432166524578,0.7987564689087671,1.0607220517355025,0.9763090619804424,1.1267781772467025,0.168282025903658,0.0277763916567969,0.968070625750106,0.117963523479589,0.596319741775091,0.346728981838767,0.117521703609777,0.548523437153428,0.454473622006293,0.385131409159649,0.303725715259479,0.411716369341393,0.979749347906434
0.0,1.0,0.0,0.0,0.0,0.0,0.40207167103885333,0.4170006978935161,0.4439500418922338,0.0,0.0,0.0,1.139293685172026,34.46238676626605,0.7162558556569566,1.0567725411021018,0.9460936529623648,1.0775739148960313,0.286313637415276,0.0329929139862978,0.813216378088503,0.0205919182280854,0.528966061089913,0.431473182363996,0.0198569746628888,0.287736293969455,0.313390579774367,0.443021672857855,0.345112372481471,0.641634085777558,0.845184956527197
0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.5555555555555556,0.6062904403432406,0.7026289754271509,0.7755355761487772,0.4366534208010293,0.5681824694658332,0.6092077080994187,0.1368215231540884,5.922827512802706,0.7790081595406828,1.0549330783663615,0.9788971265203276,1.148022828518941,0.062905415652244,0.0517246688381932,0.975937500020252,0.269388990847194,0.404339947623574,0.668414579895117,0.268545086288429,0.736884518071229,0.644447640931291,0.193280333867384,0.434584172841315,0.436935167710848,0.987419249791351
0.0,1.0,0.0,0.0,0.0,0.0,0.4563547098480588,0.4297019947323861,0.32492400008964145,0.0,0.0,0.0,1.2906583526617337,49.87377327456943,0.4221982588903417,1.31731381022276,0.8541824801338072,1.3331731288751685,0.232265622617224,0.0092929082287814,0.971824429813628,0.0542356019071886,0.613916239604792,0.445566245043098,0.0541879090134323,0.431815950167619,0.333794388523393,0.602445934007309,0.190252629936608,0.384913098789389,0.97458566845352
0.0,0.5,0.0,0.0,0.0,0.5,0.5393106460660311,0.5146286597769433,0.5494258175491347,0.10149053718314231,0.24957008058642263,0.3180380950141095,1.06286299965598,17.685912766160257,0.7338867668095883,1.05978242649317,0.95228283266457,1.1850999177518489,0.134969589316273,0.0226793483639994,0.958373399989617,0.0762229546122618,0.471123752027899,0.556887132187592,0.0758517147212539,0.511733272643093,0.451608499512573,0.39585682236295,0.320750600488608,0.470446160250408,0.968682141762194
0.0,1.0,0.0,0.0,0.0,0.0,0.5152624776133301,0.34031112911577066,0.16454214519147664,0.0,0.0,0.0,1.048920033455592,52.88606911444285,0.4459499640711078,1.2587989502073935,0.791030432461292,1.1952484504247405,0.092486088328834,0.095201308005073,0.855633620022871,0.0853205735095208,0.339936005864485,0.395762885750933,0.0830230197968102,0.512197883750013,0.567562070719504,0.199581910338765,0.540498638952478,0.707779862970597,0.868700767962494
1.0,0.0,0.0,0.0,0.0,0.0,0.7813476324648355,0.7251076039530738,0.5871791938026308,0.0,0.0,0.0,0.5195660735379977,26.7552182163,0.7614016986880051,1.058316073895197,0.9714792528955516,1.2601108846990934,0.261123264535164,0.0096872362549094,0.978776389843568,0.0731782161619336,0.686479048050476,0.772152479606631,0.0731498391637966,0.448851886020721,0.318244719281837,0.486349620610292,0.173122393210949,0.315611333006151,0.984325889724696
0.0,0.25,0.0555555555555555,0.1666666666666666,0.0277777777777777,0.5277777777777778,0.5561255648905443,0.6546741822977493,0.734301430767639,0.6189307506556585,0.7573862066940089,0.7885352097771665,0.3033060227370707,16.00107514880454,0.7835605222233736,1.0494444924077164,0.9900418042754046,1.12954821098208,0.0422458813947699,0.0600058929402411,0.983886938539281,0.435438330223716,0.425268437437881,0.68364131783761,0.434634643374911,0.850832714669686,0.715015578503775,0.204034433344369,0.42801617162637,0.377136494515358,0.994644806996451
0.3,0.5,0.0,0.0,0.0,0.0,0.7964702871792223,0.6204293843965657,0.5741916091750718,0.2507001368755059,0.3848810096255298,0.4225766628679409,0.6935541951722004,37.93662225409725,0.562223489536156,1.0979574498409073,0.8960955146821555,1.1294761957260664,0.0316243001450624,0.305627531506245,0.827385952467067,0.232635616762542,0.15239400979865,0.689156670004752,0.224939422080704,0.711056497411979,0.771495885309268,0.0532120352738398,0.777227841298132,0.702295312856296,0.918817696737614
0.125,0.75,0.0,0.0,0.0,0.0,0.6612751660543578,0.7666925560079672,0.5392032482022913,0.4039375194692573,0.5321733347475819,0.4995329237195734,0.2427233068722907,14.66781091323124,0.8134200257146671,1.0491270896870388,0.99113977884888,1.1242054497495038,0.028177069613455,0.0803334201024078,0.974012430711487,0.381597823201965,0.290945443971266,0.712547235250077,0.380165286315417,0.793769101901217,0.737202621330864,0.139377226967553,0.537711860226428,0.504993017752093,0.982661298881123
0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.2857142857142857,0.4800075805466927,0.45997689369876527,0.5485129475690623,0.4606912581186891,0.5257184118131906,0.6135034005133297,0.2337082829780996,11.67611787671015,0.818317676372744,1.060647030994592,0.9772871808848914,1.154027846873754,0.0365408045887971,0.0682770365154335,0.977000041046746,0.363903980520187,0.334756252160904,0.478986400970424,0.362766168685245,0.771467657174062,0.696952783623482,0.194168742502024,0.500542762303221,0.469862339005102,0.98570699996875
0.0,1.0,0.0,0.0,0.0,0.0,0.7647539614027382,0.599515505698708,0.4253608675007276,0.0,0.0,0.0,0.9519567096734822,37.41963617533888,0.754859129587506,1.0582688182783755,0.9501316754650728,1.172819242571742,0.304385082268974,0.0271135629420349,0.851360466675263,0.022130389978872,0.564479433047571,0.672565724357496,0.021555201292609,0.292195822521459,0.314373845952403,0.419210583617137,0.320884704244512,0.637445198400126,0.850317630163955
0.0,0.1333333333333333,0.0,0.0,0.0,0.7333333333333333,0.5779101966617599,0.6901062396279027,0.8189522684519747,0.40259208702929683,0.44074006378901714,0.4604737933517666,0.8219723501238936,27.44652060676845,0.6905647216150065,1.0870806061450935,0.9330985166433168,1.127180473745936,0.0571565345802397,0.0392281645914974,0.984172755909814,0.298482066729462,0.497538271773397,0.685052659743525,0.298018436414433,0.759408663314893,0.632026908338238,0.249995500858588,0.377566642918086,0.379686182649211,0.992182071171849
0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.5795972318202917,0.7310904217967459,0.8046296517752244,0.0,0.0,0.0,0.3224311264757196,10.02103145600852,0.7428902802258622,1.0784351201482136,0.9660319970801144,1.1137978877178336,0.135443632692431,0.0326807967496142,0.952220349152751,0.0926722352009526,0.508943001389108,0.726449578779504,0.0920592971253151,0.542904097998224,0.479173572983474,0.286467774190509,0.343521780873641,0.470889713009953,0.97028195704349
0.0,0.0,0.0,0.0,0.0,1.0,0.536585429549604,0.7145659996085931,0.7659661103509585,0.0,0.0,0.0,0.5410881801121512,27.342747111660465,0.729617472497898,1.1006539766015542,0.9368177613321,1.1479721816462305,0.0826625447187577,0.0412607511133348,0.967621858738553,0.16690890672653,0.444782928475112,0.696469963113643,0.166183425920692,0.650116125665486,0.573996124384258,0.288383900007898,0.396985354443985,0.458450342917378,0.980543752264111
0.3333333333333333,0.5,0.0,0.0,0.0,0.1666666666666666,0.6761952056184228,0.5896513089677208,0.6473485869283355,0.23453541578056503,0.28213357558221586,0.32600167496598026,0.6933927529431223,31.7567854257147,0.514742752909265,1.1267407536280705,0.887111145849617,1.254447121695745,0.147819098980229,0.0171717491109718,0.970092610952211,0.0827909189429864,0.53815781964495,0.651387479700312,0.0825774163044239,0.527479582872503,0.439691931781551,0.365073245840981,0.277450822154,0.42111467336421,0.977359185543548
0.5,0.5,0.0,0.0,0.0,0.0,0.6711503418105562,0.6576860626137172,0.6109153182227796,0.12154507664510267,0.17346570252751717,0.2736893991114296,1.3477381002560636,34.77381002568903,0.8419657529654735,1.0545720149323448,0.9808535274170872,1.1798204853935843,0.218834961331831,0.0253933554570729,0.929882650685222,0.0493730009690966,0.534770698505292,0.710179368359548,0.0488867994039842,0.424853414212848,0.386661492573854,0.362364886590767,0.315285257442536,0.512574190215288,0.945956188465265
0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.5784070356372603,0.5283100505287275,0.5857966358398832,0.2919966337055531,0.44174503072451693,0.4377914390206371,0.4452853034654922,22.270319358229955,0.8383873111752279,1.0427706010431588,0.9892791902494534,1.2143040429875236,0.0484760956638999,0.0461493050304824,0.980228935851299,0.287440463972267,0.370093523295151,0.574738572932789,0.28677421675509,0.758362116276117,0.662335290190033,0.233497336310026,0.438339046948744,0.433272954792748,0.988614327387634
0.0,1.0,0.0,0.0,0.0,0.0,0.5719052350863879,0.45113604833629106,0.3207764061931594,0.0,0.0,0.0,0.5230996068135227,18.82372214934976,0.6202095610983962,1.1875125516132763,0.923309635456058,1.2493754355809237,0.0898025870944346,0.0753179881328704,0.846240677031697,0.0627512546803686,0.27105880414371,0.49917034278658,0.0609501842427096,0.469650339270771,0.540309099345057,0.239067153163191,0.536289913548356,0.737826590486052,0.830731043277298
0.0,1.0,0.0,0.0,0.0,0.0,0.5641070950856075,0.3999706247371172,0.37713299087232155,0.0,0.0,0.0,0.2806873977083526,6.681084872566577,0.8742147089716368,1.0590081359376158,0.9903328509406656,1.196372797105948,0.113488610559482,0.0318099725974849,0.956795649884272,0.099806834790176,0.432515366081695,0.473387720926759,0.0992284491708683,0.538253703779824,0.498746489017899,0.333183558131723,0.374243867515245,0.518536622756483,0.960444277705962
0.0,1.0,0.0,0.0,0.0,0.0,0.5856046590738234,0.5524990354007443,0.42898581644102135,0.0,0.0,0.0,1.9972370238645505,99.99999999922603,0.3517525051978954,1.035150490500641,0.4397292371778182,1.19813736793797,0.0918726444802996,0.122083112166189,0.722953324053981,0.0549618288955655,0.246772337746962,0.57922127571595,0.0518970604213474,0.440457870385299,0.540600057795726,0.189074877750278,0.614093181505909,0.78501466801845,0.76925495023089
